unicode,seal_radical,trad_radical,simp_radical
14398,巾,巾,50.0
14399,,巾,50.0
14400,㡀,巾,50.0
14401,,巾,50.0
14402,,巾,50.0
14403,巾,巾,50.0
14404,巾,巾,50.0
14405,,巾,50.0
14406,巾,,50.0
14407,巾,巾,50.0
14408,,巾,50.0
14409,巾,巾,50.0
14410,,巾,50.0
14411,,巾,50.0
14412,,,50.0
14413,,,50.0
14414,,巾,50.0
14415,巾,巾,50.0
14416,巾,巾,50.0
14417,,巾,50.0
14418,巾,巾,50.0
14419,巾,巾,50.0
14420,巾,巾,50.0
14421,,巾,50.0
14422,,巾,50.0
14423,,巾,50.0
14424,巾,巾,50.0
14425,,巾,50.0
14426,,巾,50.0
14427,,巾,50.0
14428,巾,巾,50.0
14429,,巾,50.0
14430,,巾,50.0
14431,,巾,50.0
14432,,巾,50.0
14433,,巾,50.0
14434,巾,巾,50.0
14435,龍,巾,50.0
14436,巾,,50.0
14437,,巾,50.0
14438,,巾,50.0
14439,,巾,50.0
14440,巾,巾,50.0
14441,,巾,50.0
14442,巾,巾,50.0
14443,弦,幺,52.0
14444,,幺,52.0
14445,糸,幺,52.0
14446,,幺,52.0
14447,宀,广,53.0
14448,,广,53.0
14449,,广,53.0
14450,广,广,53.0
14451,,广,53.0
14452,,广,53.0
14453,,广,53.0
14454,,广,53.0
14455,,广,53.0
14456,,广,53.0
14457,广,广,53.0
14458,,广,53.0
14459,,广,53.0
14460,,广,53.0
14461,,广,53.0
14462,,广,53.0
14463,广,广,53.0
14464,,广,53.0
14465,广,广,53.0
14466,,广,53.0
14467,,广,53.0
14468,,广,53.0
14469,,广,53.0
14470,,广,53.0
14471,,,53.0
14472,广,广,53.0
14473,广,广,53.0
14474,,广,53.0
14475,广,广,53.0
14476,,疒,53.0
14477,,广,53.0
14478,,广,53.0
14479,,广,53.0
14480,,尸,53.0
14481,,广,53.0
14482,,广,53.0
14483,,广,53.0
14484,,广,53.0
14485,广,广,53.0
14486,,广,53.0
14487,,广,53.0
14488,广,广,53.0
14489,,广,53.0
14490,广,广,53.0
14491,,广,53.0
14492,,广,53.0
14493,,广,53.0
14494,,广,53.0
14495,㢟,廴,54.0
14496,,辵,54.0
14497,,廾,55.0
14498,,巾,55.0
14499,,廾,55.0
14500,,口,56.0
14501,,弋,56.0
14502,,弋,56.0
14503,勺,弓,57.0
14504,,弓,57.0
14505,,弓,57.0
14506,弓,弓,57.0
14507,,,57.0
14508,,弓,57.0
14509,,弓,57.0
14510,弓,弓,57.0
14511,,弓,57.0
14512,,弓,57.0
14513,,,57.0
14514,丌,弓,57.0
14515,,弓,57.0
14516,西,弓,57.0
14517,,弓,57.0
14518,,弓,57.0
14519,,,57.0
14520,弜,弓,57.0
14521,,,57.0
14522,,弓,57.0
14523,,弓,57.0
14524,,弓,57.0
14525,䰜,弓,57.0
14526,,弓,57.0
14527,,,57.0
14528,,弓,57.0
14529,,弓,57.0
14530,,弓,57.0
14531,,弓,57.0
14532,,弓,57.0
14533,,弓,57.0
14534,弓,弓,57.0
14535,㣇,彐,58.0
14536,㣇,彐,58.0
14537,工,彡,59.0
14538,,,59.0
14539,丹,彡,59.0
14540,,彡,59.0
14541,,彡,59.0
14542,彡,彡,59.0
14543,,彡,59.0
14544,,彡,59.0
14545,,彡,59.0
14546,,彡,59.0
14547,,彡,59.0
14548,,彳,60.0
14549,,,60.0
14550,,,60.0
14551,,,60.0
14552,足,彳,60.0
14553,彳,彳,60.0
14554,,彳,60.0
14555,會,彳,60.0
14556,,彳,60.0
14557,,彳,60.0
14558,,彳,60.0
14559,,彳,60.0
14560,,彳,60.0
14561,,,60.0
14562,,彳,60.0
14563,,彳,60.0
14564,彳,彳,60.0
14565,人,彳,60.0
14566,,彳,60.0
14567,,肉,60.0
14568,,,60.0
14569,,,60.0
14570,,彳,60.0
14571,彳,彳,60.0
14572,,彳,60.0
14573,,彳,60.0
14574,,,60.0
14575,,彳,60.0
14576,,彳,60.0
14577,,彳,60.0
14578,,彳,60.0
14579,,,60.0
14580,,,60.0
14581,,彳,60.0
14582,,彳,60.0
14583,,彳,60.0
14584,,,60.0
14585,,,60.0
14586,,,61.0
14587,心,心,61.0
14588,,心,61.0
14589,心,心,61.0
14590,,心,61.0
14591,,心,61.0
14592,心,心,61.0
14593,心,心,61.0
14594,心,心,61.0
14595,,心,61.0
14596,心,心,61.0
14597,心,心,61.0
14598,,心,61.0
14599,,心,61.0
14600,,心,61.0
14601,,心,61.0
14602,,心,61.0
14603,,心,61.0
14604,,心,61.0
14605,,心,61.0
14606,,心,61.0
14607,,心,61.0
14608,,心,61.0
14609,,心,61.0
14610,,心,61.0
14611,,心,61.0
14612,,心,61.0
14613,,心,61.0
14614,,心,61.0
14615,,水,61.0
14616,,心,61.0
14617,,心,61.0
14618,,心,61.0
14619,,心,61.0
14620,,心,61.0
14621,,心,61.0
14622,,心,61.0
14623,,心,61.0
14624,,心,61.0
14625,,心,61.0
14626,,心,61.0
14627,,心,61.0
14628,,心,61.0
14629,心,心,61.0
14630,,心,61.0
14631,,心,61.0
14632,心,心,61.0
14633,心,心,61.0
14634,,心,61.0
14635,,心,61.0
14636,心,心,61.0
14637,,心,61.0
14638,心,心,61.0
14639,,心,61.0
14640,,心,61.0
14641,,心,61.0
14642,心,心,61.0
14643,,心,61.0
14644,,心,61.0
14645,,心,61.0
14646,,心,61.0
14647,,心,61.0
14648,,心,61.0
14649,,心,61.0
14650,,心,61.0
14651,,心,61.0
14652,,,61.0
14653,,心,61.0
14654,,心,61.0
14655,,心,61.0
14656,,心,61.0
14657,心,心,61.0
14658,,心,61.0
14659,心,心,61.0
14660,,心,61.0
14661,,心,61.0
14662,心,心,61.0
14663,,心,61.0
14664,,心,61.0
14665,,心,61.0
14666,,心,61.0
14667,心,心,61.0
14668,,心,61.0
14669,心,心,61.0
14670,,心,61.0
14671,心,心,61.0
14672,,心,61.0
14673,心,心,61.0
14674,心,心,61.0
14675,,心,61.0
14676,,心,61.0
14677,,心,61.0
14678,,心,61.0
14679,,,61.0
14680,,,61.0
14681,,,61.0
14682,,心,61.0
14683,心,心,61.0
14684,,心,61.0
14685,心,心,61.0
14686,心,心,61.0
14687,心,心,61.0
14688,心,心,61.0
14689,,心,61.0
14690,,心,61.0
14691,,心,61.0
14692,,心,61.0
14693,心,心,61.0
14694,心,心,61.0
14695,,心,61.0
14696,,心,61.0
14697,,心,61.0
14698,,心,61.0
14699,,心,61.0
14700,,心,61.0
14701,,心,61.0
14702,,心,61.0
14703,心,心,61.0
14704,,心,61.0
14705,心,心,61.0
14706,,心,61.0
14707,,心,61.0
14708,心,心,61.0
14709,心,心,61.0
14710,心,心,61.0
14711,,心,61.0
14712,門,心,61.0
14713,,心,61.0
14714,,心,61.0
14715,,,61.0
14716,,心,61.0
14717,,心,61.0
14718,,心,61.0
14719,,心,61.0
14720,,心,61.0
14721,心,心,61.0
14722,,心,61.0
14723,,心,61.0
14724,,心,61.0
14725,,心,61.0
14726,,心,61.0
14727,,心,61.0
14728,,心,61.0
14729,,心,61.0
14730,,心,61.0
14731,,心,61.0
14732,心,心,61.0
14733,,心,61.0
14734,,心,61.0
14735,,心,61.0
14736,,心,61.0
14737,,心,61.0
14738,,心,61.0
14739,,心,61.0
14740,心,心,61.0
14741,,心,61.0
14742,,心,61.0
14743,,心,61.0
14744,心,心,61.0
14745,,,61.0
14746,心,心,61.0
14747,心,心,61.0
14748,,心,61.0
14749,心,心,61.0
14750,,心,61.0
14751,,心,61.0
14752,,,61.0
14753,,心,61.0
14754,,心,61.0
14755,心,心,61.0
14756,壹,心,61.0
14757,,心,61.0
14758,,心,61.0
14759,心,心,61.0
14760,,心,61.0
14761,,心,61.0
14762,,心,61.0
14763,,心,61.0
14764,,心,61.0
14765,,心,61.0
14766,,,62.0
14767,,戈,62.0
14768,戈,戈,62.0
14769,,戈,62.0
14770,,口,62.0
14771,,,62.0
14772,,戈,62.0
14773,,戈,62.0
14774,,戈,62.0
14775,,戈,62.0
14776,戈,戈,62.0
14777,,戈,62.0
14778,,戈,62.0
14779,,戈,62.0
14780,,戈,62.0
14781,有,戈,62.0
14782,,戶,63.0
14783,戶,戶,63.0
14784,,戶,63.0
14785,戶,戶,63.0
14786,,戶,63.0
14787,,手,64.0
14788,,手,64.0
14789,,手,64.0
14790,,手,64.0
14791,,手,64.0
14792,,手,64.0
14793,,手,64.0
14794,手,手,64.0
14795,,手,64.0
14796,,手,64.0
14797,,手,64.0
14798,,手,64.0
14799,,手,64.0
14800,,手,64.0
14801,,手,64.0
14802,臼,手,64.0
14803,,手,64.0
14804,,手,64.0
14805,,手,64.0
14806,手,手,64.0
14807,手,手,64.0
14808,手,手,64.0
14809,,手,64.0
14810,,手,64.0
14811,,手,64.0
14812,,,64.0
14813,,,64.0
14814,,手,64.0
14815,,手,64.0
14816,,,64.0
14817,,手,64.0
14818,手,手,64.0
14819,,手,64.0
14820,,手,64.0
14821,,手,64.0
14822,,手,64.0
14823,,手,64.0
14824,,手,64.0
14825,,手,64.0
14826,,手,64.0
14827,,手,64.0
14828,手,手,64.0
14829,,手,64.0
14830,,手,64.0
14831,,手,64.0
14832,,手,64.0
14833,,手,64.0
14834,,手,64.0
14835,,手,64.0
14836,,手,64.0
14837,,手,64.0
14838,,手,64.0
14839,,手,64.0
14840,,手,64.0
14841,,手,64.0
14842,手,手,64.0
14843,,手,64.0
14844,,手,64.0
14845,,手,64.0
14846,,手,64.0
14847,,手,64.0
14848,,手,64.0
14849,,手,64.0
14850,,手,64.0
14851,,手,64.0
14852,,手,64.0
14853,,手,64.0
14854,,手,64.0
14855,,手,64.0
14856,,手,64.0
14857,手,手,64.0
14858,,手,64.0
14859,,手,64.0
14860,,手,64.0
14861,,手,64.0
14862,手,手,64.0
14863,,手,64.0
14864,手,手,64.0
14865,,手,64.0
14866,,手,64.0
14867,,手,64.0
14868,手,手,64.0
14869,,手,64.0
14870,手,手,64.0
14871,,手,64.0
14872,,手,64.0
14873,,手,64.0
14874,,手,64.0
14875,,手,64.0
14876,手,手,64.0
14877,,手,64.0
14878,,手,64.0
14879,,手,64.0
14880,,手,64.0
14881,手,手,64.0
14882,,手,64.0
14883,,手,64.0
14884,,手,64.0
14885,,手,64.0
14886,,手,64.0
14887,,手,64.0
14888,手,手,64.0
14889,,手,64.0
14890,,日,64.0
14891,,手,64.0
14892,,,64.0
14893,,手,64.0
14894,,手,64.0
14895,,手,64.0
14896,,手,64.0
14897,,手,64.0
14898,,手,64.0
14899,,手,64.0
14900,,手,64.0
14901,,手,64.0
14902,,手,64.0
14903,手,手,64.0
14904,,手,64.0
14905,,手,64.0
14906,,手,64.0
14907,手,手,64.0
14908,,手,64.0
14909,,手,64.0
14910,木,手,64.0
14911,,手,64.0
14912,,手,64.0
14913,手,手,64.0
14914,,,64.0
14915,手,手,64.0
14916,,手,64.0
14917,手,手,64.0
14918,,手,64.0
14919,,手,64.0
14920,,手,64.0
14921,,手,64.0
14922,,手,64.0
14923,,手,64.0
14924,,手,64.0
14925,,手,64.0
14926,,手,64.0
14927,,,64.0
14928,,,64.0
14929,,,64.0
14930,手,手,64.0
14931,手,手,64.0
14932,,手,64.0
14933,,手,64.0
14934,,手,64.0
14935,手,手,64.0
14936,,手,64.0
14937,,土,64.0
14938,,手,64.0
14939,,手,64.0
14940,手,手,64.0
14941,,手,64.0
14942,,手,64.0
14943,,,64.0
14944,,手,64.0
14945,,手,64.0
14946,,手,64.0
14947,,手,64.0
14948,,手,64.0
14949,,手,64.0
14950,,手,64.0
14951,,手,64.0
14952,,手,64.0
14953,,手,64.0
14954,,手,64.0
14955,,,64.0
14956,,手,64.0
14957,,手,64.0
14958,手,手,64.0
14959,,手,64.0
14960,,手,64.0
14961,,手,64.0
14962,,手,64.0
14963,,手,64.0
14964,手,手,64.0
14965,,手,64.0
14966,,手,64.0
14967,,手,64.0
14968,,手,64.0
14969,,,64.0
14970,,支,65.0
14971,危,支,65.0
14972,,支,65.0
14973,,支,65.0
14974,,支,65.0
14975,,攴,66.0
14976,,攴,66.0
14977,,攴,66.0
14978,,攴,66.0
14979,,攴,66.0
14980,,攴,66.0
14981,攴,攴,66.0
14982,,攴,66.0
14983,,攴,66.0
14984,攴,攴,66.0
14985,攴,口,66.0
14986,攴,攴,66.0
14987,攴,攴,66.0
14988,,攴,66.0
14989,,攴,66.0
14990,,攴,66.0
14991,攴,攴,66.0
14992,,攴,66.0
14993,,攴,66.0
14994,攴,攴,66.0
14995,,攴,66.0
14996,𣏟,攴,66.0
14997,,攴,66.0
14998,,攴,66.0
14999,,攴,66.0
15000,,攴,66.0
15001,攴,攴,66.0
15002,,攴,66.0
15003,,攴,66.0
15004,,攴,66.0
15005,,攴,66.0
15006,,攴,66.0
15007,攴,攴,66.0
15008,,攴,66.0
15009,,攴,66.0
15010,,攴,66.0
15011,攴,攴,66.0
15012,攴,攴,66.0
15013,,攴,66.0
15014,,攴,66.0
15015,,攴,66.0
15016,,攴,66.0
15017,,攴,66.0
15018,,韭,66.0
15019,,攴,66.0
15020,,攴,66.0
15021,,攴,66.0
15022,,攴,66.0
15023,,,67.0
15024,,文,67.0
15025,,文,67.0
15026,,,68.0
15027,,,68.0
15028,,斗,68.0
15029,斗,斗,68.0
15030,,斗,68.0
15031,,斗,68.0
15032,,斗,68.0
15033,,斗,68.0
15034,斗,斗,68.0
15035,斗,斗,68.0
15036,,斤,69.0
15037,,斤,69.0
15038,,斤,69.0
15039,艸,手,69.0
15040,,斤,69.0
15041,,斤,69.0
15042,,斤,69.0
15043,㫃,方,70.0
15044,丄,方,70.0
15045,,方,70.0
15046,,,70.0
15047,,,70.0
15048,,,70.0
15049,,,70.0
15050,,方,70.0
15051,,方,70.0
15052,,,70.0
15053,㫃,方,70.0
15054,,方,70.0
15055,㫃,方,70.0
15056,日,日,72.0
15057,,日,72.0
15058,,日,72.0
15059,,日,72.0
15060,匕,日,72.0
15061,,日,72.0
15062,旨,日,72.0
15063,㫗,厂,72.0
15064,日,日,72.0
15065,,日,72.0
15066,,日,72.0
15067,,日,72.0
15068,,日,72.0
15069,,日,72.0
15070,,日,72.0
15071,,日,72.0
15072,,日,72.0
15073,仌,日,72.0
15074,,日,72.0
15075,,黽,72.0
15076,日,日,72.0
15077,,日,72.0
15078,,日,72.0
15079,,日,72.0
15080,,日,72.0
15081,艸,日,72.0
15082,,日,72.0
15083,,頁,72.0
15084,,日,72.0
15085,,日,72.0
15086,,目,72.0
15087,見,日,72.0
15088,,日,72.0
15089,日,日,72.0
15090,,日,72.0
15091,晶,日,72.0
15092,,日,72.0
15093,,日,72.0
15094,,日,72.0
15095,,日,72.0
15096,,日,72.0
15097,,日,72.0
15098,日,日,72.0
15099,,日,72.0
15100,,日,72.0
15101,,日,72.0
15102,,,72.0
15103,,,72.0
15104,,,72.0
15105,,日,72.0
15106,,日,72.0
15107,,日,72.0
15108,,日,72.0
15109,又,日,72.0
15110,,日,72.0
15111,,日,72.0
15112,,日,72.0
15113,,日,72.0
15114,,日,72.0
15115,,日,72.0
15116,,日,72.0
15117,,日,72.0
15118,日,日,72.0
15119,,日,72.0
15120,,日,72.0
15121,,,72.0
15122,,日,72.0
15123,,日,72.0
15124,,日,72.0
15125,,日,72.0
15126,,,72.0
15127,,日,72.0
15128,,日,72.0
15129,,日,72.0
15130,,日,72.0
15131,,日,72.0
15132,日,日,72.0
15133,,日,72.0
15134,,日,72.0
15135,,,72.0
15136,,日,72.0
15137,,日,72.0
15138,,日,72.0
15139,,日,72.0
15140,,日,72.0
15141,日,日,72.0
15142,,日,72.0
15143,糸,日,72.0
15144,,,72.0
15145,,日,72.0
15146,晶,日,72.0
15147,日,日,72.0
15148,,日,72.0
15149,,日,72.0
15150,日,日,72.0
15151,,日,72.0
15152,艸,曰,73.0
15153,並,曰,73.0
15154,,曰,73.0
15155,,月,74.0
15156,,月,74.0
15157,,月,74.0
15158,,月,74.0
15159,,,74.0
15160,,月,74.0
15161,,肉,130.0
15162,,,74.0
15163,,月,74.0
15164,,月,74.0
15165,,,74.0
15166,,,74.0
15167,,月,74.0
15168,,,74.0
15169,木,木,75.0
15170,木,木,75.0
15171,糸,木,75.0
15172,,木,75.0
15173,,,75.0
15174,,,75.0
15175,,木,75.0
15176,,木,75.0
15177,木,木,75.0
15178,,木,75.0
15179,,木,75.0
15180,,木,75.0
15181,,木,75.0
15182,,木,75.0
15183,,木,75.0
15184,,,75.0
15185,,木,75.0
15186,木,木,75.0
15187,,木,75.0
15188,木,木,75.0
15189,木,木,75.0
15190,,,75.0
15191,,,75.0
15192,木,木,75.0
15193,木,木,75.0
15194,,木,75.0
15195,,木,75.0
15196,,木,75.0
15197,,木,75.0
15198,,木,75.0
15199,手,木,75.0
15200,,木,75.0
15201,,木,75.0
15202,,木,75.0
15203,,,75.0
15204,,木,75.0
15205,,,75.0
15206,,,75.0
15207,,,75.0
15208,木,木,75.0
15209,木,木,75.0
15210,,木,75.0
15211,,木,75.0
15212,,木,75.0
15213,,木,75.0
15214,,木,75.0
15215,,木,75.0
15216,此,木,75.0
15217,,木,75.0
15218,,木,75.0
15219,,,75.0
15220,,,75.0
15221,,,75.0
15222,,,75.0
15223,,,75.0
15224,,木,75.0
15225,,木,75.0
15226,,木,75.0
15227,木,木,75.0
15228,,木,75.0
15229,,木,75.0
15230,,木,75.0
15231,,木,75.0
15232,,木,75.0
15233,,木,75.0
15234,木,木,75.0
15235,,木,75.0
15236,木,木,75.0
15237,,木,75.0
15238,木,艸,75.0
15239,,木,75.0
15240,,,75.0
15241,,,75.0
15242,,木,75.0
15243,,木,75.0
15244,,木,75.0
15245,,木,75.0
15246,,木,75.0
15247,,木,75.0
15248,木,木,75.0
15249,,木,75.0
15250,,木,75.0
15251,木,木,75.0
15252,,木,75.0
15253,,木,75.0
15254,,木,75.0
15255,,木,75.0
15256,木,木,75.0
15257,,木,75.0
15258,𠧪,木,75.0
15259,,木,75.0
15260,,木,75.0
15261,木,木,75.0
15262,木,木,75.0
15263,,木,75.0
15264,,,75.0
15265,,火,86.0
15266,,木,75.0
15267,木,木,75.0
15268,木,木,75.0
15269,,木,75.0
15270,,木,75.0
15271,,木,75.0
15272,木,木,75.0
15273,木,木,75.0
15274,,木,75.0
15275,,木,75.0
15276,,木,75.0
15277,,木,75.0
15278,,木,75.0
15279,木,木,75.0
15280,木,木,75.0
15281,,木,75.0
15282,,木,75.0
15283,,木,75.0
15284,木,木,75.0
15285,,木,75.0
15286,,木,75.0
15287,,木,75.0
15288,,木,75.0
15289,,木,75.0
15290,,木,75.0
15291,,木,75.0
15292,,,75.0
15293,,,75.0
15294,,,75.0
15295,木,木,75.0
15296,,木,75.0
15297,,木,75.0
15298,,木,75.0
15299,,木,75.0
15300,,木,75.0
15301,,木,75.0
15302,,木,75.0
15303,,木,75.0
15304,,木,75.0
15305,木,木,75.0
15306,,木,75.0
15307,,木,75.0
15308,,木,75.0
15309,,木,75.0
15310,,木,75.0
15311,,木,75.0
15312,木,木,75.0
15313,,,75.0
15314,,,75.0
15315,,木,75.0
15316,,木,75.0
15317,木,木,75.0
15318,,木,75.0
15319,,木,75.0
15320,,木,75.0
15321,,木,75.0
15322,,木,75.0
15323,,木,75.0
15324,,木,75.0
15325,,木,75.0
15326,,木,75.0
15327,林,木,75.0
15328,,木,75.0
15329,桼,木,75.0
15330,,木,75.0
15331,木,木,75.0
15332,朿,木,75.0
15333,東,木,75.0
15334,,木,75.0
15335,,,75.0
15336,,,75.0
15337,,木,75.0
15338,,木,75.0
15339,,木,75.0
15340,,木,75.0
15341,,木,75.0
15342,,木,75.0
15343,匚,木,75.0
15344,木,木,75.0
15345,㯻,木,75.0
15346,,木,75.0
15347,木,木,75.0
15348,,木,75.0
15349,,,75.0
15350,,木,75.0
15351,木,木,75.0
15352,,木,75.0
15353,,木,75.0
15354,,木,75.0
15355,㯻,木,75.0
15356,,,75.0
15357,,木,75.0
15358,,木,75.0
15359,,木,75.0
15360,,木,75.0
15361,,木,75.0
15362,,木,75.0
15363,,木,75.0
15364,,木,75.0
15365,,木,75.0
15366,,木,75.0
15367,,木,75.0
15368,,木,75.0
15369,,木,75.0
15370,,木,75.0
15371,木,木,75.0
15372,,木,75.0
15373,木,木,75.0
15374,木,木,75.0
15375,,木,75.0
15376,木,木,75.0
15377,,木,75.0
15378,,木,75.0
15379,,,75.0
15380,,木,75.0
15381,,木,75.0
15382,,木,75.0
15383,,木,75.0
15384,木,木,75.0
15385,,木,75.0
15386,,木,75.0
15387,,木,75.0
15388,,,75.0
15389,欠,欠,76.0
15390,,欠,76.0
15391,欠,欠,76.0
15392,,欠,76.0
15393,,欠,76.0
15394,,欠,76.0
15395,欠,欠,76.0
15396,,欠,76.0
15397,,欠,76.0
15398,,欠,76.0
15399,,欠,76.0
15400,,欠,76.0
15401,,欠,76.0
15402,,欠,76.0
15403,,欠,76.0
15404,,欠,76.0
15405,,欠,76.0
15406,欠,欠,76.0
15407,丶,欠,76.0
15408,,欠,76.0
15409,,欠,76.0
15410,欠,欠,76.0
15411,,欠,76.0
15412,,欠,76.0
15413,,欠,76.0
15414,欠,欠,76.0
15415,死,歹,78.0
15416,,,76.0
15417,,欠,76.0
15418,,欠,76.0
15419,欠,欠,76.0
15420,,欠,76.0
15421,,欠,76.0
15422,欠,欠,76.0
15423,,欠,76.0
15424,,欠,76.0
15425,欠,欠,76.0
15426,欠,欠,76.0
15427,㱃,欠,76.0
15428,,欠,76.0
15429,,欠,76.0
15430,,欠,76.0
15431,欠,欠,76.0
15432,,欠,76.0
15433,,欠,76.0
15434,,欠,76.0
15435,,欠,76.0
15436,,欠,76.0
15437,欠,欠,76.0
15438,欠,欠,76.0
15439,正,止,77.0
15440,,,77.0
15441,,,77.0
15442,,止,77.0
15443,,,77.0
15444,,二,77.0
15445,止,止,77.0
15446,,止,77.0
15447,,止,77.0
15448,,止,77.0
15449,歹,歹,78.0
15450,歹,歹,78.0
15451,,歹,78.0
15452,,歹,78.0
15453,,,78.0
15454,,歹,78.0
15455,,歹,78.0
15456,歹,歹,78.0
15457,,歹,78.0
15458,,歹,78.0
15459,,歹,78.0
15460,,歹,78.0
15461,,歹,78.0
15462,歹,歹,78.0
15463,,歹,78.0
15464,,歹,78.0
15465,,歹,78.0
15466,歹,歹,78.0
15467,,歹,78.0
15468,,歹,78.0
15469,,歹,78.0
15470,,歹,78.0
15471,歹,歹,78.0
15472,,歹,78.0
15473,,歹,78.0
15474,,歹,78.0
15475,歹,歹,78.0
15476,,歹,78.0
15477,,歹,78.0
15478,,歹,78.0
15479,,,78.0
15480,,歹,78.0
15481,,歹,78.0
15482,,歹,78.0
15483,歹,歹,78.0
15484,,殳,79.0
15485,殳,殳,79.0
15486,殳,殳,79.0
15487,殳,殳,79.0
15488,,殳,79.0
15489,,殳,79.0
15490,,殳,79.0
15491,殳,殳,79.0
15492,,土,79.0
15493,,殳,79.0
15494,,殳,79.0
15495,,殳,79.0
15496,革,殳,79.0
15497,,殳,79.0
15498,,殳,79.0
15499,㲋,比,81.0
15500,,毛,82.0
15501,,毛,82.0
15502,,毛,82.0
15503,,毛,82.0
15504,,,82.0
15505,,,82.0
15506,,毛,82.0
15507,,毛,82.0
15508,,毛,82.0
15509,,毛,82.0
15510,,毛,82.0
15511,,毛,82.0
15512,,毛,82.0
15513,,毛,82.0
15514,,毛,82.0
15515,,毛,82.0
15516,,毛,82.0
15517,毛,毛,82.0
15518,,毛,82.0
15519,,毛,82.0
15520,,毛,82.0
15521,,毛,82.0
15522,,毛,82.0
15523,,毛,82.0
15524,,毛,82.0
15525,,毛,82.0
15526,毛,毛,82.0
15527,,毛,82.0
15528,,毛,82.0
15529,毛,毛,82.0
15530,毛,毛,82.0
15531,,毛,82.0
15532,,毛,82.0
15533,,毛,82.0
15534,,,82.0
15535,,毛,82.0
15536,,毛,82.0
15537,髟,毛,82.0
15538,,毛,82.0
15539,氐,氏,83.0
15540,,气,84.0
15541,,气,84.0
15542,,,84.0
15543,,,84.0
15544,,水,85.0
15545,,水,85.0
15546,,水,85.0
15547,水,水,85.0
15548,,水,85.0
15549,水,水,85.0
15550,,水,85.0
15551,,水,85.0
15552,,水,85.0
15553,,水,85.0
15554,水,水,85.0
15555,水,水,85.0
15556,㳄,水,85.0
15557,,水,85.0
15558,,水,85.0
15559,,水,85.0
15560,水,水,85.0
15561,,,85.0
15562,攴,攴,85.0
15563,,水,85.0
15564,,水,85.0
15565,,水,85.0
15566,,水,85.0
15567,,水,85.0
15568,,水,85.0
15569,,水,85.0
15570,廌,水,85.0
15571,,,85.0
15572,,水,85.0
15573,,水,85.0
15574,,水,85.0
15575,,水,85.0
15576,,水,85.0
15577,水,水,85.0
15578,,水,85.0
15579,,水,85.0
15580,,水,85.0
15581,,水,85.0
15582,,水,85.0
15583,,心,85.0
15584,,水,85.0
15585,,水,85.0
15586,,,85.0
15587,,,85.0
15588,水,水,85.0
15589,,水,85.0
15590,,水,85.0
15591,,水,85.0
15592,,水,85.0
15593,,水,85.0
15594,,水,85.0
15595,,水,85.0
15596,水,水,85.0
15597,,水,85.0
15598,,水,85.0
15599,,水,85.0
15600,,水,85.0
15601,,,85.0
15602,,,85.0
15603,,,85.0
15604,,水,85.0
15605,,水,85.0
15606,水,水,85.0
15607,水,水,85.0
15608,,水,85.0
15609,,水,85.0
15610,,水,85.0
15611,水,水,85.0
15612,,水,85.0
15613,,水,85.0
15614,,水,85.0
15615,,水,85.0
15616,,水,85.0
15617,,水,85.0
15618,,水,85.0
15619,,水,85.0
15620,,水,85.0
15621,,水,85.0
15622,,水,85.0
15623,,水,85.0
15624,,水,85.0
15625,水,水,85.0
15626,,水,85.0
15627,,水,85.0
15628,,,85.0
15629,,,85.0
15630,,,85.0
15631,,水,85.0
15632,,水,85.0
15633,水,水,85.0
15634,,水,85.0
15635,,水,85.0
15636,,水,85.0
15637,,水,85.0
15638,,水,85.0
15639,,水,85.0
15640,,水,85.0
15641,,水,85.0
15642,,水,85.0
15643,,水,85.0
15644,,水,85.0
15645,黍,水,85.0
15646,,水,85.0
15647,,,85.0
15648,,,85.0
15649,,,85.0
15650,,,85.0
15651,,,85.0
15652,,,85.0
15653,,水,85.0
15654,,水,85.0
15655,,水,85.0
15656,,水,85.0
15657,,水,85.0
15658,,水,85.0
15659,,水,85.0
15660,,水,85.0
15661,,水,85.0
15662,,水,85.0
15663,,水,85.0
15664,,水,85.0
15665,水,水,85.0
15666,水,水,85.0
15667,水,水,85.0
15668,水,水,85.0
15669,,水,85.0
15670,水,水,85.0
15671,,水,85.0
15672,,水,85.0
15673,,,85.0
15674,,,85.0
15675,,水,85.0
15676,,水,85.0
15677,,水,85.0
15678,,水,85.0
15679,,水,85.0
15680,,水,85.0
15681,,水,85.0
15682,,水,85.0
15683,,水,85.0
